"user_id","travelled_more_2_p","is_married","has_children","is_frequent_flyer","is_weekender","short_trip","is_long_distance_traveler","high_base_fare","high_price_per_p_km","is_old_age","is_low_page_clicks","is_low_session_time","has_no_bags","has_bags","traveled_alone","trip_during_the_week","is_dreamer","has_bookings","score_is_frequent_flyer","score_is_long_distance_traveler","score_is_weekender","score_is_dreamer","score_is_senior","score_is_business","score_is_luxury","score_is_family","segment","perks"
"541505","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"541516","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"541539","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","1","0.0","0","0.2","0.4","0.0","0.0","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"541540","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"541612","0","0","1","1","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0.0","0","0.2","0.2","0.0","0.3","Frequent Flyer","Streak Rewards"
"541649","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.2","Frequent Flyer","Streak Rewards"
"541672","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"541699","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0.0","0","0.2","0.4","0.0","0.1","Frequent Flyer","Streak Rewards"
"541700","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"541734","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"541735","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"541752","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"541764","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"541812","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.4","Frequent Flyer","Streak Rewards"
"541878","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"541901","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0.0","0","0.2","0.2","0.5","0.2","Frequent Flyer","Streak Rewards"
"541906","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.5","0.3","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"541921","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0.5","0","0.2","0.2","0.5","0.6","Family","30% discount for groups of >= 3 with children"
"541923","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.0","Business","Instant-Rescheduling & Flexible Cancellation"
"541931","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"541939","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"541967","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"541972","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"541980","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"541988","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.0","Dreamer","Low-cost-trial"
"541998","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"541999","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0.0","0","1.0","0.0","0.0","0.1","Senior","Easy Booking“-Mode"
"542012","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542015","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"542027","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0.0","0","0.2","0.3","0.0","0.3","Business","Instant-Rescheduling & Flexible Cancellation"
"542036","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542056","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.1","Senior","Easy Booking“-Mode"
"542059","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.5","0.3","Luxury","Exclusive Concierge Service"
"542065","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.5","0.3","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542080","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542095","0","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.5","0","0.2","0.2","0.0","0.4","Weekender","exclusive Weekenddeals"
"542142","0","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","1","0.0","0","0.2","0.0","0.5","0.4","Frequent Flyer","Streak Rewards"
"542153","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542189","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.5","0","0.2","0.4","0.0","0.0","Weekender","exclusive Weekenddeals"
"542194","0","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"542196","0","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.3","Business","Instant-Rescheduling & Flexible Cancellation"
"542208","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.4","Frequent Flyer","Streak Rewards"
"542230","1","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0.0","0","0.2","0.2","1.0","0.7","Luxury","Exclusive Concierge Service"
"542254","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.3","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542267","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.1","Dreamer","Low-cost-trial"
"542270","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"542277","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0.0","0","0.2","0.6","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542282","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"542303","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.0","Senior","Easy Booking“-Mode"
"542326","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542334","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542358","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"542366","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.5","0","0.2","0.2","0.0","0.3","Weekender","exclusive Weekenddeals"
"542383","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542418","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"542451","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0.5","0","0.2","0.6","0.0","0.3","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542471","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542482","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"542570","0","1","0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0.5","0","0.2","0.4","0.0","0.3","Weekender","exclusive Weekenddeals"
"542585","0","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"542605","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542638","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.2","Dreamer","Low-cost-trial"
"542657","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"542658","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0.5","0","0.2","0.0","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542663","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0.0","0","0.2","0.2","0.0","0.3","Frequent Flyer","Streak Rewards"
"542670","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.5","0.2","Luxury","Exclusive Concierge Service"
"542706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.0","Senior","Easy Booking“-Mode"
"542752","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"542760","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.0","Business","Instant-Rescheduling & Flexible Cancellation"
"542767","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","1","0","1","0.0","0","0.2","0.4","0.5","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542795","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"542796","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0.5","0","0.2","0.0","0.5","0.2","Luxury","Exclusive Concierge Service"
"542805","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.0","Senior","Easy Booking“-Mode"
"542815","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.0","Dreamer","Low-cost-trial"
"542825","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.5","0","0.2","0.2","0.0","0.2","Weekender","exclusive Weekenddeals"
"542843","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"542850","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"542857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.0","1","0.0","0.0","0.0","0.0","Dreamer","Low-cost-trial"
"542874","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0.0","0","1.0","0.0","0.0","0.3","Senior","Easy Booking“-Mode"
"542914","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542918","0","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.5","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"542937","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.2","Frequent Flyer","Streak Rewards"
"542965","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.0","Business","Instant-Rescheduling & Flexible Cancellation"
"542976","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543008","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.5","1.0","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543038","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.0","Business","Instant-Rescheduling & Flexible Cancellation"
"543052","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.3","Frequent Flyer","Streak Rewards"
"543074","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0.5","0","0.2","0.8","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"543075","0","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.5","0.4","Luxury","Exclusive Concierge Service"
"543081","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0.0","0","0.2","0.4","0.0","0.3","Business","Instant-Rescheduling & Flexible Cancellation"
"543114","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"543126","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0.0","0","0.2","0.4","0.5","0.2","Luxury","Exclusive Concierge Service"
"543165","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"543222","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"543237","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"543240","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"543271","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","1","0","1","0.0","0","0.2","0.2","0.5","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543273","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"543304","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.5","0.3","Luxury","Exclusive Concierge Service"
"543306","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"543327","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543339","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543352","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543375","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543385","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.2","Frequent Flyer","Streak Rewards"
"543428","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.1","Senior","Easy Booking“-Mode"
"543437","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.0","Business","Instant-Rescheduling & Flexible Cancellation"
"543476","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"543497","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.3","Frequent Flyer","Streak Rewards"
"543557","0","0","0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0.5","0","0.2","0.4","0.0","0.2","Weekender","exclusive Weekenddeals"
"543559","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543618","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.5","0","0.2","0.2","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.0","1","0.0","0.0","0.0","0.0","Dreamer","Low-cost-trial"
"543659","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0.0","0","0.2","0.2","0.0","0.2","Frequent Flyer","Streak Rewards"
"543660","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"543666","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"543668","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0.0","0","0.2","0.0","0.0","0.2","Frequent Flyer","Streak Rewards"
"543671","0","1","1","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","0","0","0.0","0","0.2","1.0","0.5","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543694","0","1","0","0","0","1","0","0","1","0","1","1","1","0","1","1","0","1","0","0","0.5","0","0.2","1.0","0.5","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"543696","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.0","Dreamer","Low-cost-trial"
"543713","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0.0","0","0.2","0.6","0.0","0.1","Business","Instant-Rescheduling & Flexible Cancellation"
"543716","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.0","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.0","1","0.0","0.0","0.0","0.0","Dreamer","Low-cost-trial"
"543728","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0.0","0","0.2","0.2","0.0","0.2","Frequent Flyer","Streak Rewards"
"543778","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"543810","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0.0","0","0.2","0.2","0.0","0.2","Frequent Flyer","Streak Rewards"
"543816","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.0","Dreamer","Low-cost-trial"
"543817","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0.5","0","0.2","0.8","0.5","0.0","Business","Instant-Rescheduling & Flexible Cancellation"
"543826","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543885","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.1","Senior","Easy Booking“-Mode"
"543900","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0.0","0","0.2","0.4","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543927","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"543928","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"543937","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","0","0","1","0","1","0.0","0","0.2","0.4","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"543952","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","1","0.0","0","0.2","0.4","0.0","0.0","Frequent Flyer","Streak Rewards"
"543968","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0.0","0","0.2","0.2","0.0","0.2","Frequent Flyer","Streak Rewards"
"543976","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.5","0","0.2","0.2","0.0","0.2","Weekender","exclusive Weekenddeals"
"544002","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0.5","0","0.2","0.2","0.5","0.3","Luxury","Exclusive Concierge Service"
"544008","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.2","Business","Instant-Rescheduling & Flexible Cancellation"
"544012","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.5","0","0.2","0.0","0.0","0.3","Weekender","exclusive Weekenddeals"
"544015","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0.0","0","0.2","0.2","0.0","0.2","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"544043","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"544163","0","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0.0","0","0.2","0.0","0.5","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"544207","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0.0","0","0.2","0.6","0.0","0.3","Business","Instant-Rescheduling & Flexible Cancellation"
"544254","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.5","0.3","Luxury","Exclusive Concierge Service"
"544256","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"544271","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0.5","0","0.2","0.6","0.0","0.4","Long Distance Traveler","50% more Reward Points for Long-distance-Trips"
"544333","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0.0","1","0.0","0.0","0.0","0.1","Dreamer","Low-cost-trial"
"544364","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.0","Dreamer","Low-cost-trial"
"544367","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.2","Family","30% discount for groups of >= 3 with children"
"544391","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.4","Family","30% discount for groups of >= 3 with children"
"544406","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0.0","0","0.2","0.2","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"544414","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0.0","0","0.2","0.0","0.0","0.3","Family","30% discount for groups of >= 3 with children"
"544425","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0.0","1","0.0","0.2","0.0","0.2","Dreamer","Low-cost-trial"
